Lic Regn	Lic Dist	Lic Cnty	Lic Type	Lic Xprdte	Lic Seqn	License Name	Business Name	Premise Street	Premise City	Premise State	Premise Zip Code	Mail Street	Mail City	Mail State	Mail Zip Code	Voice Phone
9	92	150	01	6M	05748	"SEATON, LESLIE G"	MAIL ORDER GUNS FOR LES	2920 COVE DR	KODIAK	AK	99615	2920 COVE DR	KODIAK	AK	99615	9074864306
9	92	150	01	8G	35331	CY'S SPORTING GOODS INC	NULL	11206 S. RUSSIAN CREEK RD	KODIAK	AK	99615	11206 S. RUSSIAN CREEK RD	KODIAK	AK	99615	9074863900
9	92	150	01	8D	01935	"ARNICK, RACHID ALEX"	ARNICK FIREARMS	303 WILSON ST	KODIAK	AK	99615	303 WILSON ST	KODIAK	AK	99615	5412178674
9	92	150	01	6E	00630	"LOGAN, THOMAS M & LOGAN,  PATRICIA R."	TNT GUNS	4027 HARRY NEILSEN	KODIAK	AK	99615	4027 HARRY NEILSEN	KODIAK	AK	99615	9079427562
9	92	150	02	7J	00366	WILD TRADERS INC	NULL	1314 MILL BAY RD	KODIAK	AK	99615	1314 MILL BAY RD	KODIAK	AK	99615	9074863271
9	92	150	01	7K	01821	CLASSIC ALASKA TRADING COMPANY	BIG RAYS	212 LOWER MILL BAY RD	KODIAK	AK	99615	212 LOWER MILL BAY RD	KODIAK	AK	99615	9074864276
9	92	150	01	6G	04929	"AMOX, LARRY DEAN SR"	RAVEN CREATIONS	727 THORSHIEM	KODIAK	AK	996150000	727 THORSHIEM	KODIAK	AK	996150000	9074869496
9	92	150	01	7E	34832	"MCFARLIN, ERIC EVAN"	EM EDGES	3487 SEAN CIR	KODIAK	AK	996150000	PO BOX 2188	KODIAK	AK	996150000	9074864799
9	92	150	01	8A	06398	"SHANK, JOHN T"	JOHNS GUNS & REPAIR	4115 WOODLAND DR	KODIAK	AK	996150000	PO BOX 827	KODIAK	AK	996150000	9075392015
9	92	150	01	9F	35701	"WAL-MART STORES, INC"	WALMART #2711	2911 MILL BAY RD	KODIAK	AK	996150000	508 SW 8TH STREET	BENTONVILLE	AR	727160500	9074811670
9	92	150	01	9D	07061	"SAUNDERS, JOHN"	SAUNDERS GUN CO	309 SHAHAFKA CIRCLE	KODIAK	AK	996150000	PO BOX 2309	KODIAK	AK	996150000	9074863090
9	92	150	01	8G	02569	"HUBERT, TODD PATRICK"	GRUMPY BEAR GUNS	545 ELI  WASELIE CIRCLE	KODIAK	AK	996157820	545 ELI  WASELIE CIRCLE	KODIAK	AK	996157820	9079423496
9	92	150	01	7C	04106	COAST GUARD EXCHANGE SYSTEM	NULL	BUILDING 26	KODIAK	AK	996195024	PO BOX 195024	KODIAK	AK	996195024	9074875773
9	92	050	01	7A	04014	KWETHLUK INC	KWETHLUK SPORTS STORE	350 FT KWETHLUK PO	KWETHLUK	AK	996210000	PO BOX 110	KWETHLUK	AK	996210000	9077576412
9	92	050	01	7H	03811	KWIK INC	NULL	#1 N STREET	KWIGILLINGOK	AK	996220000	PO BOX 50	KWIGILLINGOK	AK	996220000	9075888112
9	92	170	01	7F	01739	"REYNOLDS CONSULTANTS, LLC"	REYNCON	3915 SOUTH UPPER MEADOWS CIRCLE	WASILLA	AK	99623	P O BOX 879698	WASILLA	AK	99687	9077154210
9	92	170	07	9B	01454	"SMITH, JESSE G III"	SCHILTRON CUSTOM MUNITIONS & GUNWORKS	4624 MEINSAIL AVE	WASILLA	AK	99623	3060 N LAZY EIGHT CT # 2 PMB 295	WASILLA	AK	99654	9077759039
9	92	170	01	9F	02156	THREE BEARS ALASKA INC	THREE BEARS OUTPOST 09	445 N PITTMAN RD	WASILLA	AK	99623	445 N PITTMAN RD  STE B	WASILLA	AK	99623	9073574307
9	92	170	01	9B	02655	"PALMER, KURT ROBERT SR"	K AND B GUNWORKS	8520 SOUTH YANKEE CIRCLE	WASILLA	AK	99623	PO BOX 875765	WASILLA	AK	99687	9073575955
9	92	170	01	6K	02314	"WALZ, DAVID"	NULL	5711 W RASPBERRY LOOP	WASILLA	AK	99623	5711 W RASPBERRY LOOP	WASILLA	AK	99623	9073150525
9	92	170	01	6E	02225	"KING, ALBERT LON"	ALASKA FIREARMS	6911 WEST CAPTAIN HOOK	WASILLA	AK	99623	6911 WEST CAPTAIN HOOK	WASILLA	AK	99623	9078640846
9	92	170	01	9D	97396	"STAM, JOSEPH CHARLES"	STAMS	4931 WEST CLAYTON	WASILLA	AK	99623	PO BOX 870641	WASILLA	AK	99687	9076311687
9	92	170	01	7L	62562	"WORTH, HOWARD K"	NULL	3981 S LAKE VIEW LOOP	WASILLA	AK	99623	3981 S LAKE VIEW LOOP	WASILLA	AK	99623	9079524500
9	92	170	01	8D	02529	"WILSON, PAUL WESLEY"	NULL	7055 W MOOSE RIDGE CIR	WASILLA	AK	99623	7055 W MOOSE RIDGE CIR	WASILLA	AK	99623	9072304628
9	92	290	01	7B	01585	"CARSON, JOSEPH ARNOLD"	NULL	2 CHINANA	MCGRATH	AK	99627	P O BOX 2	MCGRATH	AK	99627	9077278200
9	92	122	07	7M	02485	"MARKIEL, MICHAEL J"	MOOSE PASS ARMS	33661 POST OFFICE RD	MOOSE PASS	AK	99631	P O BOX 231	MOOSE PASS	AK	99631	9072885615
9	92	270	01	8M	01444	"ANDREWS, PETER M"	MOUNTAIN VILLAGE NATIVE STORE	724 REYNOLDS AVENUE	MOUNTAIN VILLAGE	AK	99632	P O BOX 32253	MOUNTAIN VILLAGE	AK	99632	9075912601
9	92	060	01	6K	00675	"COSSAIRT, KEVIN"	NULL	MILE 2 ALASKA PENISULA HWY	NAKNEK	AK	99633	PO BOX 71	NAKNEK	AK	99633	9072463223
9	92	060	01	8E	01304	WARDS COVE HOLDINGS LLC	NAKNEK TRADING COMPANY	500 YARDS FROM P O	NAKNEK	AK	996330000	P O BOX 209	NAKNEK	AK	99633	9072464410
9	92	122	01	8B	00265	"HALL, JAMES THOMAS II"	THE OUTDOOR COMPANY	54145 WANDA DR	NIKISHKA	AK	99635	PO BOX 7591	NIKISHKA	AK	99635	9077765104
9	92	122	01	8G	33993	"KIVI, BRYAN WILLIAM"	KIVI ARMS	50590 ROMANOV DR	NIKISKI	AK	99635	50590 ROMANOV DR	KENAI	AK	99611	9077763778
9	92	122	06	8C	02665	GAHM'S GUNS GUNSMITHING AND TRAINING LLC	NULL	51863 RUT AVE	NIKISKI	AK	99635	PO BOX 8695	NIKISKI	AK	99635	9076903774
9	92	122	01	8B	88009	"ANDERSON, MARK DAVID"	ANDERSONS GUNSMITHING	51985 KOALA LANE	NIKISKI	AK	996350000	51985 KOALA LANE	KENAI	AK	99611	9077766509
9	92	122	01	7K	05054	"MCCOLLUM, GLEN R JR"	NULL	52576 SUZANNE AVE	NIKISKI	AK	996350000	P O BOX 7516	NIKISKI	AK	996350000	9077768728
9	92	050	01	7D	02361	NUNAKAUIAK YUPIK CORPORATION	NYC GENERAL STORE	101 AIRPORT RD	TOKSOOK BAY	AK	99637	P O BOX 37068	TOKSOOK BAY	AK	99637	9074277928
9	92	050	01	9D	00438	JIMMIE ALEXIE	BAYVIEW GENERAL MERCHANDISE INC	600 BEACH STREET	TOKSOOK BAY	AK	99637	PO BOX 37127	TOKSOOK BAY	AK	99637	9074277019
9	92	122	01	9F	02210	"WILKES, TERRY G"	ED'S DAD'S GUN'S	19235 STERLING HWY	NINILCHIK	AK	99639	19235 STERLING HWY	NINILCHIK	AK	99639	9075674467
9	92	122	01	9B	92279	"ROE, RICHARD MICHAEL"	RCS	66830 SWAN CT	NINILCHIK	AK	996390000	PO BOX 39401	NINILCHIK	AK	996390000	9075673496
9	92	050	01	7B	01568	NUNAPITCHUK LIMITED GENERAL STORE	NULL	100 FT EAST OF US POST OFFICE	NUNAPITCHUK	AK	99641	P O BOX 129	NUNAPITCHUK	AK	99641	9075275717
9	92	170	01	7J	01243	"TACKETT, VERNON MAXWELL"	RPM SALVAGE	12291 KALWIES LN	PALMER	AK	99645	PO BOX 2283	PALMER	AK	99645	9077456609
9	92	170	01	8G	01978	FERVOR ARMS LLC	NULL	316 N BRIMAR ST	PALMER	AK	99645	P O BOX 1625	PALMER	AK	99645	9072235809
9	92	170	07	6G	02173	"SPICER, TEREX"	OGRE'S ARMORY	790 SOUTH PINNACLE MOUNTAIN	PALMER	AK	99645	P O BOX 3043	PALMER	AK	99645	9079822977
9	92	170	07	7K	02460	TRI JET PRECISION CUTTING  LLC	TRI JET MANUFACTURING SERVICES	1930 S WHITING CIRCLE	PALMER	AK	99645	1960 S EKLUTNA ST	PALMER	AK	99645	8666071653
9	92	170	01	8D	02522	"GRAHAM, COLT ROBERT"	NULL	1531 S BONANZA ST	PALMER	AK	99645	1531 S BONANZA ST	PALMER	AK	99645	9072272092
9	92	170	02	8D	02516	"THOMPSON, LOWELL JAMES III"	ALPINE OUTFITTERS GUN & PAWN	13100 SCOTT RD	PALMER	AK	99645	P O BOX 3532	PALMER	AK	99645	9078419434
9	92	170	01	7M	02480	AK INVESTIGATION AGENCY LLC	NULL	"7610 E PALMER-WASILLA HIGHWAY, SUITE 101"	PALMER	AK	99645	"7610 E PALMER-WASILLA HIGHWAY, SUITE 101"	PALMER	AK	99645	9077451133
9	92	170	07	8B	01826	"LAST FRONTIER CUSTOM GUNS, LLC"	NULL	3805 SOUTH ROSE ST	PALMER	AK	99645	3805 SOUTH ROSE ST	PALMER	AK	99645	9077453906
9	92	170	01	7B	35463	"BROPHY, ROGER SAFFORD"	BROPHYS GUNSHOP	28837 EAST KNIK RIVER RD	PALMER	AK	99645	28837 EAST KNIK RIVER RD	PALMER	AK	99645	9077452969
9	92	170	01	9F	02235	"PLUMMER, PATRICIA"	BP EXCHANGE	12270 EAST OUTER SPRINGER LP	PALMER	AK	99645	12270 EAST OUTER SPRINGER LP	PALMER	AK	99645	9077464260
9	92	170	06	9F	02236	"PLUMMER, PATRICIA"	BP EXCHANGE	12270 EAST OUTER SPRINGER LP	PALMER	AK	99645	12270 EAST OUTER SPRINGER LP	PALMER	AK	99645	9077464260
9	92	170	01	7E	02404	EDGE LLC	EDGE FIREARMS	7610 PALMER-WASILLA HWY	PALMER	AK	99645	4621 E PYRITE CIR	WASILLA	AK	99654	9074149932
9	92	170	01	7M	35137	"HAKES, PETER W"	NULL	1850 DRIFTWOOD CIR	PALMER	AK	99645	1850 DRIFTWOOD CIR	PALMER	AK	99645	9073761426
9	92	170	01	7E	02419	"TUTTLE, JEFFREY DEAN"	BDK FIREARMS	2750 NORTH SILVER CREEK DR	PALMER	AK	99645	2750 NORTH SILVER CREEK DR	PALMER	AK	99645	9077157660
9	92	170	01	9E	01523	THREE BEARS ALASKA INC	THREE BEARS OUTPOST #6	8151 E PALMER WASILLA HWY	PALMER	AK	99645	"445 N. PITTMAN RD., STE. B"	WASILLA	AK	99623	9077463888
9	92	170	07	6K	01566	VALLEY ARMORY LLC	VALLEY ARMORY	1140 EAST ESTY CIR	PALMER	AK	99645	P O BOX 3451	PALMER	AK	99645	9077464301
9	92	170	01	8G	01657	"SCHULER, RANDY SCOTT"	SCHULER'S CRITTER GETTERS	21923 E. DOREEN CIRCLE	PALMER	AK	99645	21923 E. DOREEN CIRCLE	PALMER	AK	99645	9077466732
9	92	170	01	7D	01672	"STEVENS, GLENN W"	GLENN'S GUNS	8600 N. BEMIS RD	PALMER	AK	99645	8600 N. BEMIS RD	PALMER	AK	99645	9072329913
9	92	170	01	7D	01682	"ROUSCULP, STEVEN WAYNE"	BEAR ARMS GUNSMITHING	9800 TERN DR	PALMER	AK	99645	9800 TERN DR	PALMER	AK	99645	9072323097
9	92	170	01	8F	01373	"GRAGG, CHRISTOPHER TODD"	C COUNTRY OUTDOORS	381 N ROY CIR	PALMER	AK	99645	381 N ROY CIR	PALMER	AK	99645	8283081303
9	92	170	01	6K	01610	KNIK GUNS & AMMO INC	KNIK GUNS & AMMO	25987 EAST JUSTIN ROAD	PALMER	AK	99645	P O BOX 770030	EAGLE RIVER	AK	99577	9077455964
9	92	170	07	7K	01810	"MOOSE CREEK CUSTOM ARMS, LLC"	NULL	13900 E MOYEN RUELLE CT	PALMER	AK	99645	P O BOX 1384	PALMER	AK	99645	9077456904
9	92	170	01	8H	00068	"BEAM, DENNIS KEITH"	LOOPSIDE GUN SHOP	16405 WALDEN RD	PALMER	AK	99645	PO BOX 1527	PALMER	AK	99645	9077465340
9	92	170	07	7M	01793	WOLVERINE SHOOTING SPORTS LLC	NULL	1361 S DOWN WIND CIRCLE	PALMER	AK	99645	1361 S DOWN WIND CIRCLE	PALMER	AK	99645	9073155935
9	92	170	07	7M	01902	"REED, PAUL"	ALASKA HYDROGRAPHICS	1755 N. GOLDEN HILLS	PALMER	AK	99645	4911 ALBERT CT	WASILLA	AK	99654	9077154438
9	92	170	01	7M	02468	"SCALISI, LONNIE K"	SCALISI'S SHOOTIN' SPECIALTIES	17705 E. HARDING DRIVE	PALMER	AK	99645	PO BOX 4036	PALMER	AK	99645	9077455623
9	92	170	01	9D	01026	"RUSSELL, RICHARD H"	DICK'S GUN	13662 EAST GRASSLAND CIRCLE	PALMER	AK	99645	PO BOX 4259	PALMER	AK	99645	9077451470
9	92	170	07	7K	02469	"VUKICH, SCOTT MATTHEW & AMBER MARIE"	ALASKAN TACTICAL ARMORY	14135 DOC MCKINLEY AVE	PALMER	AK	99645	P O BOX 3949	PALMER	AK	99645	9077457700
9	92	170	01	8D	06697	"PEMPEK, DEBRA LYNN"	PEMPEKS GUN SALES	8561 REGENTS DR	PALMER	AK	996451744	PO BOX 871744	WASILLA	AK	996871744	9077454867
9	92	170	01	7C	02380	"AXTELL, BRUCE NORMAN"	HELEN B ENTERPRISE	336 N CHUGACH ST	PALMER	AK	996456234	336 N CHUGACH ST	PALMER	AK	996456234	9077452979
9	92	170	01	8G	00477	"BARNSLEY, ALAN A"	B GUNS	3955 S TUSTIN ST	PALMER	AK	996457624	3955 S TUSTIN ST	PALMER	AK	996457624	9077463168
9	92	170	01	9A	01439	"E & G GUNSMITHING COMPANY, LLC"	"E & G GUNSMITHING COMPANY, LLC"	17940 E CONNIE KAY CIR	PALMER	AK	996457673	17940 E CONNIE KAY CIR	PALMER	AK	996457673	9077467993
9	92	170	06	9A	01442	"E & G GUNSMITHING COMPANY, LLC"	"E & G GUNSMITHING COMPANY, LLC"	17940 E CONNIE KAY CIR	PALMER	AK	996457673	17940 E CONNIE KAY CIR	PALMER	AK	996457673	9077467993
9	92	170	07	7G	01227	ALASKA ARMS LLC	NULL	3862 OLD YACHT CLUB RD	BIG LAKE	AK	99652	PO BOX 520628	BIG LAKE	AK	99652	9078418924
9	92	170	08	7G	01228	ALASKA ARMS LLC	NULL	3862 OLD YACHT CLUB RD	BIG LAKE	AK	99652	PO BOX 520628	BIG LAKE	AK	99652	9078418924
9	92	170	01	8F	01970	"LINCOLN, JOSEPH PHILLIP"	ALASKA PIRATE GUNSMITHING	7408 BIG LAKE ROAD	BIG LAKE	AK	99652	P O BOX 874765	WASILLA	AK	99687	9077646767
9	92	170	01	7L	05705	"DELO, HOWARD O"	HOWARD DELO'S OUTDOORS	14186 MASONIC COURT	BIG LAKE	AK	996520000	PO BOX 520707	BIG LAKE	AK	996520000	9078928796
9	92	170	01	9E	01526	"MOFFAT, KYLE R"	C3 OUTDOORS	5031 N KIPLING DR	WASILLA	AK	99654	5031 N KIPLING DR	WASILLA	AK	99654	9073573444
9	92	170	07	8E	02534	"SHACKLETT, SETH MORGAN"	NULL	4311 EAST CRANE RD	WASILLA	AK	99654	4311 EAST CRANE RD	WASILLA	AK	99654	9074142647
9	92	170	02	9C	01003	"LOWE, SANDRA M"	ALASKA FAST CASH	4710 E FATTIC	WASILLA	AK	99654	PO BOX 870578	WASILLA	AK	99687	9073577800
9	92	170	07	9G	02282	"WHITE, TIMOTHY ALLEN"	BLUEPRINT ENTERPRISES	900 RICHMOND LN	WASILLA	AK	99654	900 N RICHMOND LN	PALMER	AK	99645	9072323086
9	92	170	01	8J	00943	"SAUNDERS, DYLAN"	7.62 PRECISION	9750 DOG SLED ST	WASILLA	AK	99654	9750 DOG SLED ST	WASILLA	AK	99654	9073178440
9	92	170	07	8K	01418	FREEDOMS ARMORY LLC	FREEDOMS ARMORY	1130 E ROD CIRCLE	WASILLA	AK	99654	1130 E ROD CIRCLE	WASILLA	AK	99654	9073152036
9	92	170	06	8K	01415	FREEDOMS ARMORY LLC	FREEDOMS ARMORY	1130 E ROD CIRCLE	WASILLA	AK	99654	1130 E ROD CIRCLE	WASILLA	AK	99654	9073152036
9	92	170	01	9B	01116	SPORTSMAN'S WAREHOUSE INC	SPORTSMANS WAREHOUSE 159	1901 EAST PARKS HIGHWAY	WASILLA	AK	99654	7035 S HIGH TECH DR STE 300	MIDVALE	UT	84047	9078648000
9	92	170	02	8J	01381	MUCHO FRIO INC	ALASKA CA$H NOW	481 W PARKS HWY	WASILLA	AK	99654	PO BOX 190	CLARKSTON	WA	99403	9073763377
9	92	170	06	8J	01407	ARCTIC AMMO AND RELOADING SUPPLIES LLC	NULL	4900 PALMER WASILLA HWY STE 1B	WASILLA	AK	99654	4900 PALMER WASILLA HWY STE 1B	WASILLA	AK	99654	9073573381
9	92	170	01	8J	01406	ARCTIC AMMO AND RELOADING SUPPLIES LLC	NULL	4900 PALMER WASILLA HWY STE 1B	WASILLA	AK	99654	4900 PALMER WASILLA HWY STE 1B	WASILLA	AK	99654	9073573381
9	92	170	07	9D	02695	CALIBER 49	NULL	1085 SUNRISE MOUNTAIN CIR	WASILLA	AK	99654	1085 SUNRISE MOUNTAIN CIR	WASILLA	AK	99654	9073577333
9	92	170	01	8F	00404	"STEGALL, KEITH ALLEN"	ARCTIC CUSTOM SERVICES	701 OUTLET VIEW DR	WASILLA	AK	99654	701 OUTLET VIEW DR	WASILLA	AK	99654	9073760703
9	92	170	07	8L	02068	"R2DB, INC"	R2DBI	2600 W HACKAMORE RD	WASILLA	AK	99654	2600 W HACKAMORE RD	WASILLA	AK	99654	9073575072
9	92	170	01	8G	00481	"NICHOLS, ALLEN CARL"	NORTHLAND  GUNS	2650 E MCNEESE PKWY	WASILLA	AK	99654	PO BOX 875795	WASILLA	AK	996875795	9073572414
9	92	170	07	9B	02113	MAT-SU TACTICAL LLC	NULL	"2521 E. MOUNTAIN VILLAGE DR., UNIT A"	WASILLA	AK	99654	3060 N LAZY EIGHT CT #2-356	WASILLA	AK	99654	9073574867
9	92	170	01	7H	00427	"SCHIEWE, REID B"	R & M ENTERPRISES	830 N WIN CIRCLE	WASILLA	AK	99654	830 WIN CIRCLE	WASILLA	AK	99654	9073579711
9	92	170	01	8G	00468	FRED MEYER STORES INC	FRED MEYER #653	1501 EAST PARKS HWY	WASILLA	AK	99654	PO BOX 42121 ATTN: REG ASST MS 23C	PORTLAND	OR	972420121	9073525000
9	92	170	02	8C	00868	SOURDOUGH PAWN INC	SOURDOUGH PAWN	1301 W. PARKS HWY	WASILLA	AK	99654	1301 W. PARKS HWY	WASILLA	AK	99654	9073764590
9	92	170	06	6F	35638	"STONER, LEE A"	STONER BULLET AND SUPPLY	5350 E DUNBAR	WASILLA	AK	99654	5350 E DUNBAR	WASILLA	AK	99654	9073769488
9	92	170	01	6G	02245	"D. A. R. K. SYSTEMS, LLC"	NULL	3501 N SAMS DR	WASILLA	AK	99654	3501 N SAMS DR	WASILLA	AK	99654	9073319171
9	92	170	01	7J	01808	"NICOLOS, TOM DARRELL"	ALASKA GUNS & AMMO	2755 W RIVERDELL DRIVE	WASILLA	AK	99654	2755 W RIVERDELL DRIVE	WASILLA	AK	99654	9074141567
9	92	170	08	6G	02234	"MAT-SU TACTICAL, LLC"	NULL	2521 E MOUNTAIN VILLAGE DR UNIT A	WASILLA	AK	99654	3060 N LAZY EIGHT CT 2-356	WASILLA	AK	99654	9073571303
9	92	170	01	8D	00349	"CROY, JAMES E"	BIG BEAR DIST	5503 KUSTER DR	WASILLA	AK	99654	2521 E MOUNTAIN VILLAGE DR PMB 380	WASILLA	AK	99654	3074662658
9	92	170	01	8C	35211	"CONNER, DALA L"	WILLOW CREEK WEAPONS	400 WEST SPRUCE AVE	WASILLA	AK	99654	400 WEST SPRUCE AVE	WASILLA	AK	99654	9073545802
9	92	170	01	7F	35221	"WAL-MART STORES, INC"	WAL-MART SUPERCENTER #2074	1350 S SEWARD MERIDIAN PKWY	WASILLA	AK	99654	508 SW 8TH STREET	BENTONVILLE	AR	727160500	9073769780
9	92	170	01	7L	35123	"DAVIS, JAMES J"	CASCADE GUN SHOP	5601 E. TAMERACK CIRCLE	WASILLA	AK	99654	5601 E. TAMERACK CIRCLE	WASILLA	AK	99654	9073554214
9	92	170	01	8E	01358	TSA STORES INC	SPORTS AUTHORITY #564	1841 E GEORGE PARKS HWY	WASILLA	AK	99654	1050 W HAMPDEN AVE	ENGLEWOOD	CO	80110	9073739889
9	92	170	02	8E	02535	A1 PAWN SHOP LLC	A1 PAWN SHOP	231 N MAIN ST	WASILLA	AK	99654	231 N MAIN ST	WASILLA	AK	99654	9073766757
9	92	170	01	9D	02150	"CHANCE, BRIDGET LEE"	SURVIVAL SUPPLIES	3835 N FIREWEED FIELDS DR	WASILLA	AK	99654	P O BOX 870442	WASILLA	AK	99687	9073156671
9	92	170	01	7D	01675	THREE BEARS ALASKA INC	THREE BEARS OUTPOST #08	3950 S KNIK GOOSE BAY RD	WASILLA	AK	99654	445 N PITTMAN ROAD SUITE B	WASILLA	AK	99654	9073574311
9	92	170	01	8L	35607	"MYERS, LAWRENCE EDWARD"	FREEDOM'S ARMORY	1130 E ROD CIRCLE	WASILLA	AK	99654	1130 E ROD CIRCLE	WASILLA	AK	99654	9073152036
9	92	170	01	8H	01396	"ANDERSON, THERON WINSTON"	AA PRECISION CUSTOM	1300 E LAKE SHORE AVE	WASILLA	AK	99654	P O BOX 872033	WASILLA	AK	99687	9073555777
9	92	170	01	6J	01516	"FRANK, MICHAEL EDWARD"	MICHAEL FRANK'S GUNS	911 E SUSITNA DR	WASILLA	AK	99654	911 E SUSITNA DR	WASILLA	AK	99654	9072423319
9	92	170	01	6J	01556	"SHAW,  MICHAEL RIHN"	RAVEN OUTFITTERS	4090 N. SNOWGOOSE	WASILLA	AK	99654	P O BOX 873163	WASILLA	AK	99687	9078316453
9	92	170	01	9E	01513	INDIGO ENTERPRISES LLC	INDIGO FIREARMS & SPORTING GOODS	2191 N SADDLE HORSE DR	WASILLA	AK	99654	2191 N SADDLE HORSE DR	WASILLA	AK	99654	9073731397
9	92	170	07	7K	01820	"R & M, LLC"	R & M SPORTING GOODS	830 N WIN CIRCLE	WASILLA	AK	99654	830 N WIN CIRCLE	WASILLA	AK	99654	9073579711
9	92	170	01	9D	00579	"JEFFERSON, JOSHUA A"	NULL	1956 E. SAGE RD	WASILLA	AK	99654	1956 E. SAGE RD	WASILLA	AK	99654	9073540407
9	92	170	01	9E	00605	"CLARK, LAVERN S JR"	NULL	3003 N INTUITION CIR	WASILLA	AK	99654	3003 N INTUITION CIR	WASILLA	AK	99654	9073733317
9	92	170	01	8D	02524	"KOLAND, CURTIS"	C&S ENTERPRISES	3261 N CARIBOU ST	WASILLA	AK	99654	3261 N CARIBOU ST	WASILLA	AK	99654	9073766327
9	92	170	01	6K	01071	"WHITE, KEVIN D"	PRECISION CUSTOM RIFLES & REPAIR	1050 SNOHOMISH AVE	WASILLA	AK	99654	1050 SNOHOMISH AVE	WASILLA	AK	99654	9072325309
9	92	170	07	9B	02640	D A R K SYSTEMS LLC	NULL	3501 N SAMS DR	WASILLA	AK	99654	3501 N SAMS DR	WASILLA	AK	99654	9073573275
9	92	170	07	9E	02722	PETERSEN GUN N TRADE LLC	NULL	2200 COTTONWOOD LOOP	WASILLA	AK	99654	2200 COTTONWOOD LOOP	WASILLA	AK	99654	9079823200
9	92	170	07	9D	02669	DEFENSE KINETICS LLC	DEFENSE KINETICS	5304 E KANOA CIR	WASILLA	AK	99654	5304 E KANOA CIR	WASILLA	AK	99654	9073156067
9	92	170	01	9A	34181	"WHITMORE, JIMMY HARRIS"	NULL	5851 ALDER CIR	WASILLA	AK	996540000	5851 ALDER CIR	WASILLA	AK	996540000	9073737050
9	92	170	01	7F	33413	"ELLIS, RICK CRAIG"	AK GUNS N STUFF	341 S GASTMAN CT	WASILLA	AK	996540000	341 S GASTMAN CT	WASILLA	AK	996540000	9072325531
9	92	170	01	7G	02428	ADVANCED POWDER COATING LLC	ADVANCED POWDER COATING	9174 W BUSINESS PARK DR	WASILLA	AK	996540000	P O BOX 358	WILLOW	AK	99688	9078923200
9	92	170	01	8L	34088	"MULLEN, EDWARD W JR"	MOONS GUN SALES	2511 TRAPLINE DR	WASILLA	AK	996540000	2511 TRAPLINE DR	WASILLA	AK	996540000	9073769655
9	92	170	02	7K	35107	"HECHT, WILLIAM JOHNNIE"	ALASKA FRONTIER NORTH	475 W PARKS HWY	WASILLA	AK	996540000	475 W PARKS HWY	WASILLA	AK	996540000	9073732274
9	92	170	01	8A	63417	CHIMO GUNS INC	NULL	505 E HERNING AVE	WASILLA	AK	996540000	505 E HERNING AVE	WASILLA	AK	996540000	9073765261
9	92	170	01	7D	49465	"WILSON, MICHAEL D"	NULL	5050 SAMS CIRCLE	WASILLA	AK	996540000	5050 SAMS CIRCLE	WASILLA	AK	996540000	9073735518
9	92	170	01	9B	92555	"ORBECK, RONALD KENNETH"	RKO GUNS	866 W HOLIDAY DR	WASILLA	AK	996540000	866 W HOLIDAY DR	WASILLA	AK	996540000	9073736039
9	92	170	01	8M	01259	"THORNTON, JEFFREY LYNN"	TANNER CREEK GUNS	1461 E TIERRA GRANDE DRIVE	WASILLA	AK	996543235	1461 E TIERRA GRANDE DRIVE	WASILLA	AK	996543235	9079476427
9	92	170	01	8E	01958	"DRUMMOND, REGINALD D"	DRUMMOND FFL SHIPPING	400 E SPRUCE AVE	WASILLA	AK	996543856	400 E SPRUCE AVE	WASILLA	AK	996543856	9073736255
9	92	170	01	8E	01963	"JONES, JAMES R"	JR'S GUNS	500 N SOUTHWAY	WASILLA	AK	996546144	500 N SOUTHWAY	WASILLA	AK	996546144	9073732775
9	92	050	01	6K	02292	"QANIRTUUQ, INC"	NULL	69 MAIN ST	QUINHAGAK	AK	99655	P O BOX 69	QUINHAGAK	AK	99655	9075568290
9	92	013	07	8J	02548	"ROBB, DANNY JR"	CAMCO MACHINE WORKS	142 RED COVE RD	SAND POINT	AK	99661	P O BOX 142	SAND POINT	AK	99661	9073833135
9	92	270	01	6E	00642	"KAGANAK, DAVID H"	KAGANAKS HUNTING & SUPPLY	200 AGNES ST	SCAMMON BAY	AK	99662	P O BOX 192	SCAMMON BAY	AK	996620192	9075585500
9	92	122	01	6H	02175	"GRUBER, JOHN R"	JOHNS SPORT SHOP	285 GARDEN ST	SELDOVIA	AK	99663	P O BOX D	SELDOVIA	AK	99663	9072347854
9	92	122	01	9B	01447	"GEAGEL, JOHNATHAN R"	COLDWATER GUNS	2700 JAKOLOF BAY RD	SELDOVIA	AK	99663	P O BOX 118	SELDOVIA	AK	99663	9073998054
9	92	122	01	9A	00512	"BAY TRADERS, INC."	THE FISH HOUSE / BAY TRADERS TRUE VALUE	1301 4TH AVE	SEWARD	AK	99664	PO BOX 1209	SEWARD	AK	99664	9072248286
9	92	122	01	7G	02418	"DANZL, KEITH JOSEPH"	RESURRECTION FIREARMS	13160 CHERRYWOOD LN	SEWARD	AK	99664	P O BOX 127	SEWARD	AK	99664	9072246745
9	92	122	01	7B	01608	"BAGULA, OLIVER MARTIN"	NULL	1818 PHOENIX RD	SEWARD	AK	99664	P O BOX 631	SEWARD	AK	99664	7757204123
